updateDt,title,source,translated,remove_stopword,lemmatization
2019-06-18 00:00:00+00:00,[격랑속 엔터 '빅3' ②] 양현석 사퇴에도 '팬심' 복귀 장담 어려워,ko,[Grand-speed enter 'Big3' 2] It is difficult to return 'Fansim' even in the retreat of Yanghyeonseok,What schedule lesson ?,은 은 은 은
2019-06-19 00:00:00+00:00,“YG 약국” 오명으로 무너진 ‘YG 제국’ 불매운동 확산,ko,"“YG PHARMACY”, “YG IMPERIAL”, “YG”, “YG”","Winning , Warnerwon Kangdaniel Advocacy Park Woojin ‘ Las ’ recording “ Short Bay Butterfly Nana ”","ariraman , Win Glass Holdings ... '' new departure ''"
2019-06-19 00:00:00+00:00,"아오리라멘, 승리 유리홀딩스 지분 전량 매각...""새 출발""",ko,"Ariramen, Win Glass Holdings...""new departure""","[ SS PLACE ] WARNERWON , THE GOLDEN AGE OF 2018",[ grand - speed enter ' big3 ' 2 ] it difficult return ' Fansim ' even retreat Yanghyeonseok
2019-06-20 00:00:00+00:00,"<김인구 기자의 인물 탐구>변함없는 인성, 높아진 음악성 16년차 ‘열정돌’",ko,<Kim In-gu Reporter’s figure Quest>The 16th year of music performance that is unchanged,"'Mihun Lee ' BIGBANG Wins , Zodiac Kim Gun Mo Sunhwa Introduction ? `` The best artist ''",< Kim In - gu reporter ' figure Quest > the 16th year music performance unchanged
2019-07-09 00:00:00+00:00,먹구름 덮친 YG SM JYP 엔터업계 위기 확산,ko,YG SM JYP ENTREPRENEURSHIP CRISIS,Wannawon Kangdaniel > BIGBANG JEDRAGON > BIGBANG SOLAR March Brand ranking,yg sm JYP ENTREPRENEURSHIP CRISIS
2019-07-14 00:00:00+00:00,"[기자의 눈] '약국 범죄 온상' YG의 몰락, 양현석만 몰랐다",ko,"[THE EYE OF THE GENTILES] ‘THE CRIME ON AWARD’ YG’S MALAK, YANG HYEONSEOK",Voice Group Personal Brand Horizon Big Data Analysis 1st Walkerwon Kangdaniel,"[ the EYE of the GENTILES ] ' the CRIME ON AWARD ' yg ' S MALAK , YANG HYEONSEOK"
2019-07-17 00:00:00+00:00,"제2의 아레나를 찾아라 국세청, 룸살롱 대부업자 등 163명 세무조사",ko,"163 tax surveys, including the 2nd Arena, the State Tax Office, the room saloon representative, etc","`` I 'm going alone '' win , `` It 's good light energy ''","bigbang win , police attendance 65 day , ' account '"
2019-07-17 00:00:00+00:00,"양현석 피의자 입건, 참고인 조사 21일만..결정적 단서는?[SS이슈]",ko,COPYRIGHT(C) 2015 BY DONG HYUN SUK. ALL RIGHTS RESERVED,“ Introduced ” “ I ’ going live alone ” wins pink light Heaven,' enter big3 ' Setup rock Dark hor 3
2019-07-25 00:00:00+00:00,'대성 마저...' 끊임 없이 나오는 충격적 의혹들,ko, ' A shockless hump,Who ‘ Gang Woo-hee ’ ?,"police , ' YANGHYEON seok ' YG SEOK SEUL SEARCH"
2019-07-29 00:00:00+00:00,빅뱅 승리에 이어 대성까지...소유 건물 불법 유흥업소 운영 의혹 내사 중,ko,Big Bang wins up to Daeseong...Souyu building illegal humor operational hazardous incidents,`` I love Day Day Day Day Day Day Day Day Day Day Day Day . `` ?,"KIM KI - BANG KIM HUIGYEONG 's ENTERTAINMENT room , appeared hello"
2019-07-30 00:00:00+00:00,대성 소유 건물 불법 유흥업소 운영 내사,ko,Copyright (c) 2015 SHINSUNG. All Rights Reserved,"“ Gang Woo-hee Sae-gu Possibilities 50 % ” revealed sun-type Donghyeonbae , Cheon Woo-hee",` ` the market pressure troubled return ''
2019-07-30 00:00:00+00:00,아오리라멘 점주들 또 소송... 이번엔 빅뱅 승리에도 책임 물어,ko,Ariram Men’s Juju... This week’s Big Bang win is also responsible,"'WANNAWON KANGDANIEL ' , 1ST BIG BANG GD SOLAR AND TOP3",copyright ( c ) 2014 . shinsegae LANGUAGE SCHOOL . all Rights reserve
2019-07-30 00:00:00+00:00,"아오리라멘 점주들 ""매출 감소 승리 책임"" 소송 제기",ko,"Aoran Men's Jujus Raised Litigation ""Creation Reduction Win"" Litigation","Kangdaniel , No . 1 private brand plan 8 consecutive months",` ` big BANG no SONG '' ... flush END yg KINGDOM
2019-07-30 00:00:00+00:00,"아오리라멘 점주들 “매출하락 책임져라”, 빅뱅 ‘승리’ 상대 소송제기",ko,"Ariram Men's Jujus, ""Ariram Men's Jujus"", BIGBANG's 'Arirang's Relative Litigation","Warnerwon Kangdaniel , Boy Group ’ private brand ‘ 8 consecutive months ’","Police , Big Bang Victory Non - personal Summon ..."
2019-07-30 00:00:00+00:00,"[OBS 뉴스 오늘 3] 대성, 속속 드러나는 '거짓말' 정황",ko,"[OBS NEWS TODAY 3] GREATNESS, THE DEMONSTRATION OF 'GHOST'","'Namjasanda ' Winvs Oh Jin-hwan , secret YG Sun-hwan","Aoran Men 's former shareholder ' handbook ` ` Bonus , win - attitude - free violation ''"
2019-07-31 00:00:00+00:00,"​승리 자금 횡령으로 사용된 몽키뮤지엄, 폐점 후 새 주점도 불법영업 적발",ko,"Win fundraising using Monkimeum, a new branch after closing","`` I live alone '' wins `` Solar wedding book Mannan Woohui , Meal promised ''",the ancestor ancestor ancestors ancestors ancestors ancestors ancestors ancestors ancestors ancestor ancestor
2019-07-31 00:00:00+00:00,"아오리라멘 점주들 “매출하락 책임져라”, 빅뱅 ‘승리’ 상대 소송제기",ko,"Ariram Men's Jujus, ""Ariram Men's Jujus"", BIGBANG's 'Arirang's Relative Litigation",[ COMPLETION ] ‘ NAMJASANDA ’ JEON HYUN-MYEON MUNCHING FAN MEETING X 24 HOUR MORAN CEO ENERGER WIN,"` ` woman , '' ` ` Binning Sun '' , ` ` woman , '' ` ` Women , ''"
2019-08-02 00:00:00+00:00,"'승리라멘' 점주들, 호식이 방지법 첫 적용될까",ko,The first to be applied for the prevention of consciousness,"“ I ’ alone ” Parknara , winners winning business expertise ? News","Korea ' ' Yeung Gun ' take out Congregation "" Expansion Inspection """
2019-08-03 00:00:00+00:00,"연계소문 잘 나가는 빅히트 JYP, 주춤하는 SM YG  희비 엇갈린 공룡엔터들",ko,"BIG HIT JYP WELL-GOING, SM YG RARE DINOSAUR ENTERTAINMENT",' I 'm going live alone ' Onetime Oh Jin-hwan 'Just Champions ',` ` big BANG no SONG '' ... flush END yg KINGDOM
2019-08-04 00:00:00+00:00,"""빅뱅 노래 안 들어요""...벼랑 끝 YG 왕국",ko,"""BIG BANG NO SONG""...FLUSH END YG KINGDOM","BIGBANG wins , actors greetings expressed genius `` I n't know , energy bright ''","Ariram Men 's Jujus , ` ` Ariram Men 's Jujus '' , BIGBANG 's ' Arirang 's Relative Litigation"
2019-08-04 00:00:00+00:00,"""빅뱅 노래 안 들어요""...벼랑 끝 YG 왕국",ko,"""BIG BANG NO SONG""...FLUSH END YG KINGDOM",Kangdaniel ranked No . 1 eight-month consecutive boy group brand plan ... Judan 2,"big HIT JYP WELL - going , SM yg RARE DINOSAUR ENTERTAINMENT"
2019-08-06 00:00:00+00:00,‘엔터 빅3’ 체제 흔들 다크호스 3社 급부상,ko,‘Enter Big3’ Setup Rocking Dark Hors 3,What image genius genius genius genius genius ?,Ariram Men ' Juju ... this week ' Big Bang win also responsible
2019-08-17 00:00:00+00:00,"경찰, ‘양현석 원정도박 의혹’ YG 사옥 압수 수색",ko,"POLICE, ‘YANGHYEON SEOK’ YG SEOK SEUL SEARCH",“ I ’ happy see ” “ I ’ going proud ” Who next ?,"163 tax survey , include 2nd Arena , State Tax Office , room saloon representative , etc"
2019-08-18 00:00:00+00:00,"경찰, YG 5시간 압수수색 양현석-승리 '환치기' 정황 포착 '본격 수사 시작'",ko,"KIM KI-BANG KIM HUIGYEONG'S ENTERTAINMENT ROOM, APPEARED HELLO","천우희 , 프랑스 국민배우도 메시지를 ? `` You amazing actress ''",COPYRIGHT ( C ) 2015 by DONG HYUN SUK . all right RESERVED
2019-08-26 00:00:00+00:00,"채이배 ""시장 압력으로 문제 오너 복귀 막아야""",ko,"""The market pressure is troubled and returns to the""","BigBang Win-Registration , Min Hyo-rin 'Sani ' In-Year Wedding",' a shockless hump
2019-08-27 00:00:00+00:00,조국 검증은 어쩌다 사생활 폭로전이 됐나,ko,Copyright (c) 2014. SHINSEGAE LANGUAGE SCHOOL. All Rights Reserved,BIGBANG Wins `` I 'm gon na say parents well '',copyright ( c ) 2015 SHINSUNG . all Rights reserve
2019-08-28 00:00:00+00:00,"빅뱅 승리, 65일 만에 경찰 출석 '원정도박 혐의'",ko,"BIGBANG wins, police attendance in 65 days, 'Account'",[ Hi # Secretary Rate ] In front meeting `` The Law Jungle '' `` Namja Sanda '',Big Bang win Daeseong ... Souyu build illegal humor operational hazardous incident
2019-08-28 00:00:00+00:00,"경찰, 빅뱅 승리 비공개 소환조사... 상습도박 등 혐의",ko,"Police, Big Bang Victory Non-Personal Summon...    ","Warnerwon Kangdaniel , Boy Group ’ personal brand reputation 8 consecutive months",Aoran Men 's Jujus Raised Litigation ` ` Creation Reduction Win '' litigation
2019-08-30 00:00:00+00:00,"아오리라멘 전 점주들 손배소 “본사, 승리 사태로 명성유지 의무 위반”",ko,"Aoran Men's former shareholders' handbook ""Bonus, win-attitude-free violation""",I 've 'sharney ' headboard strong character ?,"Ariram Men 's Jujus , ` ` Ariram Men 's Jujus '' , BIGBANG 's ' Arirang 's Relative Litigation"
2019-09-06 00:00:00+00:00,"조국, '버닝썬' 윤 총경과 식사 논란에 ""靑 전체회식""",ko,"""Women,"" ""Binning Sun"", ""Women,"" ""Women,""","Kangdaniel , No . 1 private brand plan 8 consecutive months","[ obs news today 3 ] GREATNESS , the demonstration of ' ghost '"
2019-09-06 00:00:00+00:00,"조국 ""표창장 위조 사실이면 법적 책임"" 동양대 총장 외압 의혹 부인",ko,The ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors of the ancestors,"Warnerwon Kangdaniel , Boy Group Brand Reputed ‘ 8-month Continuous ’ No .. 2","win fundraising use Monkimeum , new branch close"
2019-09-06 00:00:00+00:00,"한국당 '윤 총경' 꺼내자 조국 ""검찰에서 유출됐나""",ko,Korea’s ‘Yeung Gun’ Takes Out of the Congregation “Expansion from the Inspection”,Yeon Woo-jin Park Eun-bin Double-Edge spectators,the first apply prevention consciousness
2019-09-06 00:00:00+00:00,'자녀 청문회' 된 조국 청문회 증인은 웅동학원 이사만 출석,ko,"The Korean Cultural Center, Los Angeles, CA",[ Y-HYUNJANG ] THE STAR OF `` MIX NINE '' AND `` K-POP STAR '',"the Korean Cultural Center , Los Angeles , CA"
2019-09-07 00:00:00+00:00,"檢엔 민감, 의혹엔 '한방' 없었던 조국 청문회",ko,やなぎみわ 전 신화 기계 MIWA YAMAGUCHI JAPAN TRAVEL GUIDE,"`` Grilled Gukboy '' Big Bang Wins , Military Great Great Performance Enchanted Two Shots",やなぎみわ 전 신화 기계 MIWA YAMAGUCHI JAPAN TRAVEL GUIDE
2019-09-11 00:00:00+00:00,추석 후 첫 政 檢 대결 ‘검찰 피의사실 유포’,ko,"During the first time, the first time, the second time, the second time, the second time, the second time, the second time",BIGBANG ’ ‘ Flower ’ wins “ Moderate blank ”,"JYP of PARK JIN - YOUNG be esemed , ` ` the 1ST PLACE in the CITY ''"
2019-09-11 00:00:00+00:00,"박진영의 JYP가 에스엠 제쳤다, '시총 1위'",ko,"JYP OF PARK JIN-YOUNG WAS ESEMED, ""THE 1ST PLACE IN THE CITY""","BIGBANG wins , `` I 'm going go scheduling schedule ''","during first time , first time , second time , second time , second time , second time , second time"
2019-09-12 00:00:00+00:00,"검찰, 유재수 감찰중단 의혹 수사 재개 '조국 민정수석실' 조준",ko,Prohibition of the Prohibition of the Prohibition of the Prohibition of the Prohibition of the Prohibition of the Prohibition of the Prohibition of the Prohibition,BIGBANG wins “ Oh scheduling scheduling ” ‘ Flower ’ chart No . 1,"upon completion annex annex , annex annex annex annex annex annex annex annex"
2019-09-16 00:00:00+00:00,"조국 尹총경 사진, 버닝썬 관련자가 찍었나 검찰, 민정수석실 연루설 수사",ko,"Upon completion of the annex of the annex, the annex of the annex of the annex of the annex of the annex of the annex of the annex of the annex",[ Expert ] Win “ Will Minimize Big Bang Blank ”,"WIN - WANG HYUN - SUK investigation , not a JORDANIAN EMPTY [ SS YISHU ]"
2019-09-23 00:00:00+00:00,"승리-양현석 수사, 요란한 빈수레가 되지 않기를[SS이슈]",ko,"WIN-WANG HYUN-SUK INVESTIGATION, NOT A JORDANIAN EMPTY [SS YISHU]",[ Experience ] “ Low army go ‘ Big Bang ’ minimizing space ”,"WIN - WANG HYUN - SUK investigation , not a JORDANIAN EMPTY [ SS YISHU ]"
2019-09-24 00:00:00+00:00,"승리-양현석 수사, 요란한 빈수레가 되지 않기를[SS이슈]",ko,"WIN-WANG HYUN-SUK INVESTIGATION, NOT A JORDANIAN EMPTY [SS YISHU]",`` I think scheduled schedule fired military adoption Big Bang Blank Minimized '',prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition Prohibition
2019-09-26 00:00:00+00:00,"2년만의 ‘항해’ 악동뮤지션, 음원차트 ‘올킬’",ko,2 years of ‘Indemnity’ Music and Sound Chart,`` I would lover sun Victory Big Bang '',2 year ' indemnity ' Music Sound Chart
2019-09-27 00:00:00+00:00,"검찰, 경찰청 서울경찰청 압수수색...'경찰총장' 윤규근 총경 겨냥",ko,"Scenario, Police Agency Seoul National Police Agency Sequencing Scenario..","Yoon Jung-Soo , ‘ Mi-Sae ’ Kim Sook met ? Skills","Scenario , Police Agency Seoul National Police Agency Sequencing Scenario .."
2019-09-27 00:00:00+00:00,"검찰, '버닝썬 의혹' 경찰청 압수수색 나서 '압수수색 장소' 논란도",ko,"Checking, ""Bundling Sun's Crisis"" and ""Cross Water Color Place""",'Mirror ' Moventurous Commemorating Victory 日능 1st Prize,"check , ` ` Bundling Sun 's Crisis '' ` ` cross Water Color Place ''"
2019-09-27 00:00:00+00:00,"검찰, '버닝썬 의혹' 경찰청 압수수색 자료 확보는 실패",ko,"Scenarios, ‘Fingering Sun’ and ‘Fingering Sun’",[ Star Boo Dongsan ] Luxury House Winning BIGBANG Gian84,"scenario , ' finger Sun ' ' finger Sun '"
2019-09-27 00:00:00+00:00,"검찰, 윤규근 수천만원 수뢰혐의 포착...""조국 펀드와 관련성도 수사""",ko,"Prosecutor, Yoon Gyu-ro thousands won aggressive bonding...""Hope fund related to the investor""",‘ miss bird ’ one top ones world ’ top ones,"Prosecutor , Yoon Gyu - ro thousand aggressive bonding ... '' hope fund relate investor ''"
2019-09-28 00:00:00+00:00,'尹총경 수뢰의혹' 경찰청 압수수색 '靑 감찰중단 의혹' 前특감반원 소환,ko,"', enableHover: false, enableTracking: true, buttons:{layout: 'box_count'}, click: function(api, options){ api.simulateClick(); api.openPopup('facebook'); } }); $('#googleplus').sharrre({ share: { googlePlus: true }, template: '",‘ misss bird ’ hearing victory lord jae-joo ’ hearing ‘ top 1 min ’ 20.2 %,"' , enablehover : false , enabletracking : true , button : { layout : ' box_count ' } , click : function ( api , option ) { api.simulateClick ( ) ; api.openPopup ( ' facebook ' ) ; } } ) ; $ ( ' # googleplus ' ) .sharrre ( { share : { googleplus : true } , template : '"
2019-09-29 00:00:00+00:00,"""개혁은 개혁, 수사는 수사"" 靑으로 전선 넓히는 검찰",ko,"""History reformed, Sustainable"" 靑",`` Munuri Shrimp '' wins `` Munuri Shrimp Money Many ... Do n't worry,"` ` history reform , sustainable '' 靑"
2019-09-30 00:00:00+00:00,"""개혁은 개혁, 수사는 수사"" 靑으로 전선 넓히는 검찰",ko,"""History reformed, Sustainable"" 靑","‘ We ’ Cub ’ , “ The recent year BIGBANG member overseas activities ”","` ` history reform , sustainable '' 靑"
2019-10-02 00:00:00+00:00,<김인구 기자의 컬처 톡>거침없는 인수 합병 카카오엠 ‘넌 누구냐’,ko,"<Kim Ingu Reporter’s Cultivation Talk>Kim Ingurated Acquisition Co., Ltd",BIGBANG announces 13th ‘ Flower-Gil ’ JD Grand Composing Top,"< Kim Ingu Reporter ' Cultivation Talk > Kim Ingurated Acquisition Co. , Ltd"
2019-10-04 00:00:00+00:00,"[시그널] YG엔터, 루이비통과 결국 결별? 자체자금으로 전액상환 결정",ko,"[SIGNAL] YG ENTERTAINMENT, LOUIS VUITTON AND EVENTUALLY? COPYRIGHT (C) SHINSEGAE LANGUAGE SCHOOL. ALL RIGHTS RESERVED","“ I ’ going live alone ” , breastfeeding talk “ nuckles ”",[ K - POP ] MUSIC WAGNER EAR ZODIAC SOLAR BACK YG BASE
2019-10-04 00:00:00+00:00,"검찰, '경찰총장' 윤 총경 피의자 신분 소환 버닝썬 의혹 전반 살펴볼 듯",ko,"Scenarios, 'Gyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggwangyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeonggyeong",'Namjasanda ' Ishiyoung `` Moyu Bean Gift '' suggests winning lactation efficacy ?,"prosecutor , ' Gyeonggwan Gunjang ' Yoon Gun Kyung Hee Department ` ` Personal Information Use Stock Trading ''"
2019-10-04 00:00:00+00:00,악재 끝? 엔터주 기지개 켜나,ko,What is the end? Enter your email address,"Grubi Room , Victory BIGBANG Golden People 's Mac 'Healing ' ?",MUSIC WAGNER EAR GD SOLAR BACK YG BASE
2019-10-05 00:00:00+00:00,"[시그널] YG엔터, 루이비통과 결국 결별? RCPS 자체자금으로 갚는다",ko,"[SIGNAL] YG ENTERTAINMENT, LOUIS VUITTON AND EVENTUALLY? PAY WITH THE RCPS SELF FUNDS",‘ Namjasanda ’ wins “ It ’ buy memories people ”,"[ Y HYUNGJANG ] ` ` real estate to MAIN BUSINESS '' JDRAGON , today ( 26 day ) GLOBAL YG SALVATION ( total )"
2019-10-07 00:00:00+00:00,"'버닝썬 의혹' 윤모 총경 구속영장 청구...檢, 민정수석실 개입여부 수사중",ko,"""Bundling Sun's Worship"" Yunmo's General Ensembles Ensembles..","[ COMPLETION ] ‘ NAHONJASANDA ’ WIN , ‘ GOOD EXPLOSION ’ OF THE 29-YEAR-OLD CEO ’ → ISHIYOUNG AND ‘ BELLY BROKEN ’ BREASTFEEDING",copyright ( C ) 2015 shinsegae . all right reserve
2019-10-08 00:00:00+00:00,"구속영장 심사 하루 앞두고 조국 동생 ""허리수술"" 입원",ko,"Kim Ki-bang Kim Huigyeong's entertainment room, appeared hello","[ YREVIEW ] KYUNGRI , BIG BANG 'S BEST 'RESPONSIBLE VICE PRESIDENT ' TO THE FOREIGN LANGUAGE 'S TEN COMMANDS","[ Y HYUNGJANG ] ` ` real estate to MAIN BUSINESS '' JDRAGON , today ( 26 day ) GLOBAL YG SALVATION ( total )"
2019-10-11 00:00:00+00:00,'버닝썬 경찰총장' 尹총경 구속,ko,'Banning Sun Police Corp.' ⇣,"`` I 'm going live alone '' Ishi-young , suggesting breastfeeding soap gift win ''","Yang Hyun - Suk win , ' wonjeong gambling anaerobic ' tomorrow ( 1day ) Ki - Sook 's troop ' return ' anaerobic"
2019-10-14 00:00:00+00:00,"와이지엔터, 블랙핑크 인지도 중장기 잠재력 ↑-SK證",ko,↑-SK,[ fn★british vocabulary ] “ live alone ” 1st “ great winsbee ”,[ SW - SHIELD ] the LINE be ' TALK ' and ' TALK ' in 2019
