title,updateDt,source,translated,remove_stopword,lemmatization
Sex mit Minderjährigen: R. Kelly erneut schuldig gesprochen,2022-09-14 22:08:00+00:00,de,Sex with minors: R. Kelly again spoken guilty,R. Kelly Found Guilty Child Pornography Charges Chicago Trial,Singer R. Kelly find guilty child pornography sex abuse charge
R. Kelly Found Guilty in Child Pornography Case,2022-09-14 22:09:29+00:00,de,Sex with minors: R. Kelly again spoken guilty,"R. Kelly convicted many counts , acquitted trial fixing",R. Kelly find Guilty some charge Child Porn Trial Chicago
R.Kelly convicted on multiple sex charges,2022-09-14 22:09:59+00:00,en,R.Kelly convicted on multiple sex charges,R. Kelly considered guilty child pornography crimes,"arrest , singer r.kelly condemn indemnify victim"
R. Kelly funnet skyldig - igjen,2022-09-14 22:12:01+00:00,en,R. Kelly funnet skyldig - igjen,"R. Kelly convicted multiple child pornography enticement charges , acquitted others , report says",arrange Judge : R. Kelly must take care victim
R Kelly found guilty on child abuse images and sex abuse charges,2022-09-14 22:15:25+00:00,en,R Kelly found guilty on child abuse images and sex abuse charges,"R. Kelly , found guilty child pornography / The singer already sentenced 30 years prison sexual assault",R. Kelly timeline : shine star convict sex trafficker
Sex mit Minderjährigen: R. Kelly erneut schuldig gesprochen,2022-09-14 22:16:59+00:00,de,Sex with minors: R. Kelly again spoken guilty,R. Kelly guilty six crimes related child porn,R. Kelly guilty sexual punishment minor
US-Justiz: Sex mit Minderjährigen: R. Kelly erneut schuldig gesprochen,2022-09-14 22:16:59+00:00,en,"R. Kelly convicted of multiple child pornography and enticement charges, acquitted on others",R. Kelly found guilty sexual crimes,"Singer R. Kelly , already behind bar , order pay victim"
"R. Kelly convicted of multiple child pornography and enticement charges, acquitted on others",2022-09-14 22:18:30+00:00,de,US-Justiz: Sex with minors: R. Kelly again spoken guilty,"R. Kelly found guilty child pornography , sex abuse charges federal trial",R. Kelly find Guilty Federal Child Pornography Case
R. Kelly timeline: Shining star to convicted sex offender,2022-09-14 22:21:00+00:00,en,R. Kelly timeline: Shining star to convicted sex offender,Juror excused R. Kelly trial suffering panic attack,sexual crime : R. Kelly guilty child pornography
R. Kelly erneut wegen Sexualstraftaten verurteilt,2022-09-14 22:24:14+00:00,de,R. Kelly again condemned for sexual punishment,R. Kelly condemned child pornography - acquitted points,court consider singer R. Kelly guilty multiple charge sexual abuse trial
Missbrauch von Minderjährigen: R. Kelly wieder schuldig gesprochen,2022-09-14 22:29:28+00:00,de,Abuse of minors: R. Kelly again spoken guilty,R. Kelly court : Children abused ! Ex-pop star condemned,"R Kelly may order pay £ 276,000 treatment one victim"
Tribunal considera cantor R. Kelly culpado de múltiplas acusações em julgamento de abuso sexual,2022-09-14 22:33:01+00:00,en,R Kelly found guilty of sex crimes with minors,R. Kelly considered guilty child pornography crimes,R. Kelly must take care victim
R. Kelly erneut der Sexualstraftaten an Minderjährigen schuldig,2022-09-14 22:34:36+00:00,en,Jury verklaart R. Kelly schuldig in nieuwe misbuikzaak,Jury verklaart R. Kelly schuldig nieuwe misbruikzaak,R. Kelly must take care victim
R Kelly found guilty of sex crimes with minors,2022-09-14 22:40:00+00:00,de,R. Kelly again guilty of sexual punishments to minors,R. Kelly : Ex singer condemned child pornography,prosecutor : R. Kelly predator use fame abuse minor
Jury verklaart R. Kelly schuldig in nieuwe misbuikzaak,2022-09-14 22:43:44+00:00,pt,Court considers singer R. Kelly guilty of multiple charges in sexual abuse trial,R. Kelly must take care victims,R. Kelly convict sexual violence minor
Jury verklaart R. Kelly schuldig in nieuwe misbruikzaak,2022-09-14 22:43:44+00:00,en,Jury verklaart R. Kelly schuldig in nieuwe misbruikzaak,R. Kelly must take care victims,EXPLAINER : R. Kelly acquit rig trial . why ?
R. Kelly considerado culpado de crimes de pornografia infantil,2022-09-14 22:43:45+00:00,es,R. Kelly considered guilty of child pornography crimes,R. Kelly must take care victims,"R. Kelly convict child porn , entice girl sex"
R. Kelly erneut vor Gericht: Kinder missbraucht! Ex-Pop-Star verurteilt,2022-09-14 22:44:33+00:00,de,R. Kelly again in court: Children abused! Ex-pop star condemned,"R Kelly may ordered pay £276,000 treatment one victims",US pop star R. Kelly condemn
R. Kelly wegen Kinderpornografie verurteilt - in anderen Punkten aber freigesprochen,2022-09-14 22:45:32+00:00,de,R. Kelly condemned for child pornography - but acquitted in other points,Court considers singer R. Kelly guilty multiple charges sexual abuse trial,R. Kelly must take care victim
R. Kelly in weiterem Prozess wegen Verführung Minderjähriger schuldig gesprochen,2022-09-14 22:48:19+00:00,en,"R. Kelly found guilty on child pornography, sex abuse charges in federal trial",R. Kelly Found Guilty Federal Child Pornography Case,new conviction singer R. Kelly sexual abuse minor
R. Kelly opnieuw schuldig bevonden aan seksuele misdrijven,2022-09-14 22:58:39+00:00,pt,R. Kelly guilty of six crimes related to child porn,R. Kelly guilty sexual punishments minors,R. Kelly : Ex singer condemn child pornography
R. Kelly culpado de seis crimes relacionados com pornografia infantil,2022-09-14 22:59:27+00:00,nl,R. Kelly again found guilty of sexual crimes,"Singer R. Kelly , already behind bars , ordered pay victims",R. Kelly convict child pornography charge federal trial Chicago
"R. Kelly found guilty on child pornography, sex abuse charges in federal trial",2022-09-14 23:00:26+00:00,es,R. Kelly considered guilty of child pornography crimes,"Arrested , singer R.Kelly condemned indemnify victims",R. Kelly find guilty multiple count sexual abuse trial
ΗΠΑ: Νέα καταδίκη του τραγουδιστή R. Kelly για σεξουαλική κακοποίηση ανηλίκων,2022-09-14 23:10:30+00:00,de,R. Kelly in further trial guilty of seduction of minors,R. Kelly found guilty federal kid porn trial,R. Kelly convict child pornography charge Chicago trial
R. Kelly considerado culpado de crimes de pornografia infantil,2022-09-14 23:11:00+00:00,it,"Use, singer R. Kelly guilty of sexual offenses on minors","R Kelly may ordered pay £276,000 treatment one victims",R. Kelly convict child pornography charge
"Usa, il cantante R. Kelly colpevole di reati sessuali su minori",2022-09-14 23:12:00+00:00,el,USA: New Convict of Singer R. Kelly for Sexual Abuse of Children · Global Voices,R. Kelly sentenced child pornography,r.kelly convict multiple sex charge
"Usa, il cantante R. Kelly colpevole di reati sessuali su minori",2022-09-14 23:12:00+00:00,it,"Use, singer R. Kelly guilty of sexual offenses on minors",Jury verklaart R. Kelly schuldig nieuwe misbuikzaak,Jury verklaart R. Kelly schuldig nieuwe misbruikzaak
Le chanteur R. Kelly reconnu coupable de pédopornographie,2022-09-14 23:13:02+00:00,fr,The singer R. Kelly convicted of child pornography,"Prosecutor Chicago : R. Kelly predator , fun",a. Kelly convict produce child pornography Chicago
Kinderpornografie und anderes: Jury befindet R. Kelly in sechs Punkten für schuldig,2022-09-14 23:13:16+00:00,de,Kinderpornografie und andere: Jury is R. Kelly in six points for guilty,R Kelly found guilty child pornography case filming sexually abusing goddaughter,R. Kelly funnet skyldig - igjen
Νέα καταδίκη του τραγουδιστή R. Kelly για σεξουαλική κακοποίηση ανηλίκων,2022-09-14 23:40:00+00:00,en,"R. Kelly convicted on many child porn counts, acquitted of trial fixing",R. Kelly found guilty 6 counts child pornography federal trial,R. Kelly find guilty federal child pornography case
"R. Kelly convicted on many child porn counts, acquitted of trial fixing",2022-09-14 23:41:45+00:00,el,New conviction of singer R. Kelly for sexual abuse of minors,R. Kelly pay victim STD psychological damage,Entertainment News Roundup : R. Kelly find guilty multiple count sexual abuse trial ; sentence rapper Nipsey Hussle 's killer delay
R. Kelly Convicted in Sex Abuse Case Involving Videos of a Teenage Girl,2022-09-14 23:41:46+00:00,en,R. Kelly Convicted in Sex Abuse Case Involving Videos of a Teenage Girl,"R. Kelly Owes Abuse Victims $ 300K For Herpes Treatment , Judge Says",Singer R. Kelly find guilty several charge child pornography sexual abuse
Le chanteur R. Kelly reconnu coupable de pédopornographie,2022-09-14 23:44:03+00:00,en,"R. Kelly Found Guilty Of Child Pornography, Enticing Minors In Chicago",Juror excused R. Kelly child sex abuse trial panic attack closing arguments,new judgment R. Kelly
"R. Kelly Found Guilty Of Child Pornography, Enticing Minors In Chicago",2022-09-14 23:46:17+00:00,fr,The singer R. Kelly convicted of child pornography,"Federal judge order R. Kelly pay $ 300,000 victim sex crimes case cover medical treatment",what ' next convict R & B singer R. Kelly
Sex mit Minderjährigen: R. Kelly erneut schuldig gesprochen,2022-09-14 23:55:26+00:00,en,"R. Kelly convicted on multiple counts of child pornography, acquitted of fixing 2008 trial","R. Kelly pay victim $ 300,000 restitution",R Kelly convict multiple sex abuse charge acquit trial fix
"R. Kelly convicted on multiple counts of child pornography, acquitted of fixing 2008 trial",2022-09-14 23:58:49+00:00,de,Sex with minors: R. Kelly again spoken guilty,R. Kelly Prosecution Final Words Child-Pornography Trial,United States : the singer R. Kelly convict child pornography
"El cantante R. Kelly recibe una nueva condena, por pornografía infantil",2022-09-15 00:24:27+00:00,en,R. Kelly found guilty on multiple counts in sexual abuse trial,"R Kelly ordered pay restitution $ 300,000 victim",R. Kelly reportedly injure Jail amid be find Guilty Child pornography
Sexualverbrechen: R. Kelly nun auch noch wegen Kinderpornografie schuldig gesprochen,2022-09-15 00:31:29+00:00,es,The singer R. Kelly receives a new conviction for child pornography,"Judge : R. Kelly pay $ 300,000 victim sex crimes case",R. Kelly verdict : singer find guilty Chicago trial
Etats-Unis: Le chanteur R. Kelly reconnu coupable de pédopornographie,2022-09-15 00:32:58+00:00,de,Sexual crimes: R. Kelly is now guilty of child pornography,R. Kelly condemned child pornography,Singer R. Kelly find guilty produce child pornography
R. Kelly found guilty on multiple counts in sexual abuse trial,2022-09-15 00:33:41+00:00,fr,United States: The singer R. Kelly convicted of child pornography,"Singer R. Kelly , already behind bars , ordered pay victims",People - Sex minor : R. Kelly speak guilty
ΗΠΑ: Νέα καταδίκη του τραγουδιστή R. Kelly για σεξουαλική κακοποίηση,2022-09-15 00:51:08+00:00,en,"R. Kelly convicted on several child pornography charges, acquitted of trial fixing",R Kelly found guilty sex crimes minors,R. Kelly consider guilty child pornography crime
US-Pop-Star R. Kelly erneut verurteilt,2022-09-15 00:57:50+00:00,el,USA: New Convict of Singer R. Kelly for Sexual Abuse · Global Voices,Abuse minors : R. Kelly spoken guilty,R. Kelly court : child abuse ! ex - pop star condemn
R. Kelly condannato per violenze sessuali su minori,2022-09-15 01:27:00+00:00,it,R. Kelly convicted of sexual violence on minors,R. Kelly ordered pay victims least $ 300K restitution,R. Kelly Verdict : Rapper find Guilty in Child Pornography Trial
"R. Kelly convicted on several child pornography charges, acquitted of trial fixing",2022-09-15 02:01:00+00:00,de,US pop star R. Kelly again condemned,R.Kelly : U.S. musicians spoken guilty child pornography,closing argument hear trial singer R Kelly
"Aux États-Unis, le chanteur R. Kelly jugé coupable de pédopornographie",2022-09-15 02:08:09+00:00,en,"R. Kelly convicted of child porn, enticing girls for sex",R. Kelly Found Guilty Federal Child Pornography Case,R. Kelly Lawyer deliver close juror choir
"R. Kelly convicted of child porn, enticing girls for sex",2022-09-15 02:21:13+00:00,fr,"In the United States, singer R. Kelly found guilty of child pornography","R. Kelly convicted federal child porn charges , acquitted trial fixing",R. Kelly convict Sex Abuse Case Involving Videos Teenage Girl
R. Kelly convicted on child pornography charges in federal trial,2022-09-15 02:33:41+00:00,en,R. Kelly convicted on child pornography charges in federal trial,R.Kelly found guilty multiple counts sex trial,"R. Kelly convict many count , acquit trial fix"
"R. Kelly Found Guilty of Child Pornography, Other Charges in Sexual Abuse Trial",2022-09-15 02:36:31+00:00,en,"R. Kelly Found Guilty of Child Pornography, Other Charges in Sexual Abuse Trial",Jury Reaches Verdict R. Kelly ’ Federal Trial Chicago,jury hear closing argument defense attorney
"R. Kelly Convicted of Child Porn, Enticing Girls for Sex",2022-09-15 04:00:00+00:00,en,"R. Kelly Convicted of Child Porn, Enticing Girls for Sex","Judge : R. Kelly pay $ 300,000 victim sex crimes case",R. Kelly find guilty
R. Kelly: Νέα καταδίκη του τραγουδιστή - Παρέσυρε ανήλικα κορίτσια για να έχουν σεξουαλικές επαφές μαζί του,2022-09-15 04:10:00+00:00,el,R. Kelly: New condemnation of the singer - He lured underage girls to have sex with him,R. Kelly condemned sexual punishment,R. Kelly condemn child pornography - acquit point
Kinderpornografie und Sex mit Minderjährigen: R. Kelly erneut wegen Sexualstraftaten schuldig gesprochen,2022-09-15 04:12:31+00:00,fr,The singer R. Kelly convicted of child pornography,R. Kelly : Guilty spoken process child pornography,R Kelly find guilty child abuse image sex abuse charge
Le chanteur R. Kelly reconnu coupable de pédopornographie,2022-09-15 04:12:53+00:00,de,Child pornography and sex with minors: R. Kelly again spoken guilty of sexual punishments,"R. Kelly ’ fans donated nearly $ 28,000 prison commissary",EXPLAINED : singer r Kelly acquit Rigging Trial . why ?
